admin_project_code,admin_project_contact,bldg_use_type,bldg_use_subtype,bldg_project_status,site_country,bldg_year_permit,bldg_year_complete,bldg_year_complete_interval,bldg_QTO_type,bldg_area_definition,bldg_area_gfa,bldg_area_hfa,bldg_area_interval,bldg_users_total,bldg_floors_ag,bldg_floors_bg,bldg_struct_type,bldg_roof_type,bldg_energy_class_general,bldg_energy_class_country,bldg_certification,inv_energy_consumption,inv_mat_mass_total,inv_mat_1_type,inv_mat_1_mass,inv_mat_2_type,inv_mat_2_mass,inv_mat_3_type,inv_mat_3_mass,inv_mat_4_type,inv_mat_4_mass,inv_mat_5_type,inv_mat_5_mass,lca_RSP,lca_software,lca_database,lca_scenarios_decarbonisation,scope_parts_1_ground,scope_parts_2_structure,scope_parts_3_secondary,scope_parts_4_finishes,scope_parts_5_mechanical,scope_parts_6_electrical,scope_parts_6+_renewables,scope_parts_7_facilities,scope_parts_8_fittings,scope_LCS_A123,scope_LCS_A4,scope_LCS_A5,scope_LCS_B1,scope_LCS_B2,scope_LCS_B3,scope_LCS_B4,scope_LCS_B5,scope_LCS_B6,scope_LCS_B7,scope_LCS_B8,scope_LCS_C1,scope_LCS_C2,scope_LCS_C3,scope_LCS_C4,scope_LCS_D,scope_handling_D,GHG_A123_m2a,GHG_A45_m2a,GHG_B1234_m2a,GHG_B5_m2a,GHG_B67_m2a,GHG_C12_m2a,GHG_C34_m2a,GHG_D_m2a,GHG_sum_em,GHG_sum_op,GHG_sum_em_m2a,GHG_sum_op_m2a,GHG_A1,GHG_A2,GHG_A3,GHG_A4,GHG_A5,GHG_B1,GHG_B2,GHG_B3,GHG_B4,GHG_B5,GHG_B6,GHG_B7,GHG_C1,GHG_C2,GHG_C3,GHG_C4,GHG_D,GHG_A1_m2a,GHG_A2_m2a,GHG_A3_m2a,GHG_A4_m2a,GHG_A5_m2a,GHG_B1_m2a,GHG_B2_m2a,GHG_B3_m2a,GHG_B4_m2a,GHG_B6_m2a,GHG_B7_m2a,GHG_C1_m2a,GHG_C2_m2a,GHG_C3_m2a,GHG_C4_m2a,GHG_A123,GHG_A45,GHG_A12345,GHG_B1234,GHG_B12345,GHG_B67,GHG_B1234567,GHG_C12,GHG_C34,GHG_C1234,GHG_C34_D,GHG_C1234_D,GHG_A12345_m2a,GHG_B12345_m2a,GHG_B1234567_m2a,GHG_C1234_m2a,GHG_C34_D_m2a,GHG_C1234_D_m2a,GHG_P1_sum_m2a,GHG_P1_A123_m2a,GHG_P1_A45_m2a,GHG_P1_B1234_m2a,GHG_P1_B5_m2a,GHG_P1_C12_m2a,GHG_P1_C34_m2a,GHG_P1_D_m2a,GHG_P2_sum_m2a,GHG_P2_A123_m2a,GHG_P2_A45_m2a,GHG_P2_B1234_m2a,GHG_P2_B5_m2a,GHG_P2_C12_m2a,GHG_P2_C34_m2a,GHG_P2_D_m2a,GHG_P34_sum_m2a,GHG_P34_A123_m2a,GHG_P34_A45_m2a,GHG_P34_B1234_m2a,GHG_P34_B5_m2a,GHG_P34_C12_m2a,GHG_P34_C34_m2a,GHG_P34_D_m2a,GHG_P4_sum_m2a,GHG_P4_A123_m2a,GHG_P4_A45_m2a,GHG_P4_B1234_m2a,GHG_P4_B5_m2a,GHG_P4_C12_m2a,GHG_P4_C34_m2a,GHG_P4_D_m2a,GHG_P56_sum_m2a,GHG_P56_A123_m2a,GHG_P56_A45_m2a,GHG_P56_B1234_m2a,GHG_P56_B5_m2a,GHG_P56_C12_m2a,GHG_P56_C34_m2a,GHG_P56_D_m2a,GHG_P78_sum_m2a,GHG_P78_A123_m2a,GHG_P78_A45_m2a,GHG_P78_B1234_m2a,GHG_P78_B5_m2a,GHG_P78_C12_m2a,GHG_P78_C34_m2a,GHG_P78_D_m2a,GHG_A123_m2a_APEN,GHG_A45_m2a_APEN,GHG_B1234_m2a_APEN,GHG_B5_m2a_APEN,GHG_B67_m2a_APEN,GHG_C12_m2a_APEN,GHG_C34_m2a_APEN,GHG_D_m2a_APEN,GHG_sum_em_m2a_APEN,GHG_sum_op_m2a_APEN
CSTB408,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,104.8300018,n/a,0-5000,5,2,0,massive wood,Gable or saddle roof,n/a,3,n/a,n/a,n/a,"Timber, wood",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,61181.11,n/a,11.6724428,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.666412275,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.195056738,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.661154221,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.036308273,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.304048367,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.57999999,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB409,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,92.33999634,n/a,0-5000,4,2,0,massive wood,Gable or saddle roof,n/a,3,n/a,n/a,n/a,"Timber, wood",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,52273.24,n/a,11.32190645,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.772882855,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.433129795,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.61963186,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.631828092,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.163145104,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.580000023,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB410,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,94.23999786,n/a,0-5000,4,2,0,massive wood,Gable or saddle roof,n/a,3,n/a,n/a,n/a,"Timber, wood",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,52699.95,n/a,11.18420017,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.757300527,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.174318787,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.397349353,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.011485614,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.142481016,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.580000013,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB411,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,89.69999695,n/a,0-5000,4,2,0,massive wood,Gable or saddle roof,n/a,3,n/a,n/a,n/a,"Timber, wood",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,51922.63,n/a,11.57695246,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.730680069,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.431955456,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.544492806,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.97630553,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.192187468,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.58000002,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB412,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,90.80000305,n/a,0-5000,4,2,0,massive wood,Gable or saddle roof,n/a,3,n/a,n/a,n/a,"Timber, wood",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,52188.11,n/a,11.49517803,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.746453719,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.414918455,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.384740042,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.066618873,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.181131984,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.579999981,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB413,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,91.84999847,n/a,0-5000,4,2,0,massive wood,Gable or saddle roof,n/a,3,n/a,n/a,n/a,"Timber, wood",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,52674.56,n/a,11.46969208,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.769188908,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.409304324,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.383429528,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.037781199,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.168690342,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.58000001,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB414,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,92.83000183,n/a,0-5000,4,2,0,massive wood,Gable or saddle roof,n/a,3,n/a,n/a,n/a,"Timber, wood",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,53466.72,n/a,11.51927587,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.741732184,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.367549257,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.49237528,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.058677111,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.157655828,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.579999989,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB415,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,92.79000092,n/a,0-5000,4,2,0,massive wood,Gable or saddle roof,n/a,3,n/a,n/a,n/a,"Timber, wood",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,53035.37,n/a,11.43126834,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.7768725,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.423239559,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.349294092,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.022278243,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.15830149,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.579999994,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB416,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,87.65000153,n/a,0-5000,4,2,0,massive wood,Gable or saddle roof,n/a,3,n/a,n/a,n/a,"Timber, wood",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,52153.1,n/a,11.90030784,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.793405577,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.404924106,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.606929807,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.051662257,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.212472242,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.57999999,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB417,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,96.58000183,n/a,0-5000,5,2,0,massive wood,Gable or saddle roof,n/a,3,n/a,n/a,n/a,"Timber, wood",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,57280.21,n/a,11.86171235,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.667477726,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.460513536,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.452064582,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.139074302,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.441350073,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.579999989,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB418,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,94.44000244,n/a,0-5000,4,2,0,massive wood,Gable or saddle roof,n/a,3,n/a,n/a,n/a,"Timber, wood",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,54467.99,n/a,11.5349404,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.746357456,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.422666206,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.515834353,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.009478982,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.139341248,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.579999985,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB419,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,99.94000244,n/a,0-5000,5,2,0,massive wood,Gable or saddle roof,n/a,3,n/a,n/a,n/a,"Timber, wood",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,58203.13,n/a,11.64761428,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.65704421,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.349483657,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.483311951,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.084216479,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.372367289,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.579999986,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB420,CSTB,Non-residential,School and Daycare,New Built,France,n/a,n/a,2015-2019,n/a,France,475,n/a,0-5000,26,0,0,massive concrete,Gable or saddle roof,n/a,2,n/a,n/a,n/a,Concrete w/o reinforcement,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,408325.41,n/a,17.19264884,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.842229474,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.106868211,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.480118316,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.862125895,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.037967579,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.493157895,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB421,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,155,n/a,0-5000,2,2,0,massive concrete,Gable or saddle roof,n/a,2,n/a,38.8,n/a,Concrete w/o reinforcement,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,85084.97,n/a,10.97870581,7.9566,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.510265806,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.838096774,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.744508387,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.63931871,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.66495871,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.580785806,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
CSTB422,CSTB,Residential,Single family house,New Built,France,n/a,n/a,2015-2019,n/a,France,148,n/a,0-5000,2,2,0,massive concrete,Gable or saddle roof,n/a,2,n/a,21.1,n/a,Concrete w/o reinforcement,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,Other,INIES,No data,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,84419.52,n/a,11.40804324,1.5821,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.549485135,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.061005405,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.855032432,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.689681081,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.670386486,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.581645946,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
